league_name,team,matchday,last5_fulltime_goals_for_mean,last5_fulltime_goals_against_mean,last5_1sthalf_goals_for_mean,last5_1sthalf_goals_against_mean,last5_2ndhalf_goals_for_mean,last5_2ndhalf_goals_against_mean
Ligue 1,Toulouse FC,25,2.4,1.6,1.6,0.6,0.8,1.0
Ligue 1,Toulouse FC,26,2.0,2.0,1.4,0.8,0.6,1.2
Ligue 1,Toulouse FC,27,1.2,2.0,1.0,0.6,0.2,1.4
Ligue 1,Toulouse FC,28,1.4,1.6,1.0,0.4,0.4,1.2
Ligue 1,Toulouse FC,29,0.8,1.8,0.4,0.4,0.4,1.4
Ligue 1,Toulouse FC,30,0.6,1.8,0.4,0.6,0.2,1.2
Ligue 1,Toulouse FC,31,1.0,1.4,0.6,0.2,0.4,1.2
Ligue 1,Toulouse FC,32,1.2,1.6,0.8,0.4,0.4,1.2
Ligue 1,Toulouse FC,33,1.0,1.6,0.6,0.4,0.4,1.2
Ligue 1,Toulouse FC,34,1.0,1.4,0.6,0.6,0.4,0.8
Ligue 1,Toulouse FC,35,0.8,0.8,0.4,0.4,0.4,0.4
Ligue 1,Toulouse FC,36,0.4,0.6,0.2,0.4,0.2,0.2
Ligue 1,Toulouse FC,37,0.2,0.2,0.0,0.2,0.2,0.0
Ligue 1,Toulouse FC,38,0.2,0.4,0.2,0.4,0.0,0.0
Premier League,AFC Bournemouth,6,0.4,3.2,0.2,2.0,0.2,1.2
Premier League,AFC Bournemouth,7,0.6,3.6,0.0,2.4,0.6,1.2
Premier League,AFC Bournemouth,8,0.6,3.2,0.0,2.0,0.6,1.2
Premier League,AFC Bournemouth,9,0.8,2.8,0.0,1.6,0.8,1.2
Premier League,AFC Bournemouth,10,0.8,1.0,0.0,0.6,0.8,0.4
Premier League,AFC Bournemouth,11,1.2,1.2,0.0,0.8,1.2,0.4
Premier League,AFC Bournemouth,12,1.0,1.2,0.4,0.6,0.6,0.6
Premier League,AFC Bournemouth,13,1.0,1.0,0.4,0.6,0.6,0.4
Premier League,AFC Bournemouth,14,0.8,1.2,0.4,0.8,0.4,0.4
Premier League,AFC Bournemouth,15,1.2,1.8,0.6,0.8,0.6,1.0
Premier League,AFC Bournemouth,16,1.4,2.4,1.0,0.8,0.4,1.6
Premier League,AFC Bournemouth,17,1.6,2.0,1.0,0.6,0.6,1.4
Premier League,AFC Bournemouth,18,1.6,2.2,1.0,0.8,0.6,1.4
Premier League,AFC Bournemouth,19,1.6,2.2,1.0,1.0,0.6,1.2
Premier League,AFC Bournemouth,20,1.2,2.2,0.8,1.2,0.4,1.0
Premier League,AFC Bournemouth,21,0.6,1.8,0.4,1.2,0.2,0.6
Premier League,AFC Bournemouth,22,0.2,2.0,0.2,1.2,0.0,0.8
Premier League,AFC Bournemouth,23,0.2,1.8,0.2,0.8,0.0,1.0
Premier League,AFC Bournemouth,24,0.4,1.6,0.4,0.6,0.0,1.0
Premier League,AFC Bournemouth,25,0.6,1.0,0.4,0.4,0.2,0.6
Premier League,AFC Bournemouth,26,0.8,1.4,0.4,0.8,0.4,0.6
Premier League,AFC Bournemouth,27,1.0,1.8,0.4,0.8,0.6,1.0
Premier League,AFC Bournemouth,28,1.2,1.6,0.6,0.8,0.6,0.8
Premier League,AFC Bournemouth,29,1.0,2.0,0.4,0.8,0.6,1.2
Premier League,AFC Bournemouth,30,1.2,2.2,0.4,1.0,0.8,1.2
Premier League,AFC Bournemouth,31,1.2,1.4,0.6,0.4,0.6,1.0
Premier League,AFC Bournemouth,32,1.4,1.2,0.6,0.6,0.8,0.6
Premier League,AFC Bournemouth,33,1.2,2.0,0.4,1.2,0.8,0.8
Premier League,AFC Bournemouth,34,1.4,1.4,0.4,1.0,1.0,0.4
Premier League,AFC Bournemouth,35,1.8,1.4,0.8,1.0,1.0,0.4
Premier League,AFC Bournemouth,36,1.8,2.0,0.8,1.2,1.0,0.8
Premier League,AFC Bournemouth,37,1.2,2.0,0.6,1.2,0.6,0.8
Premier League,AFC Bournemouth,38,1.2,1.4,0.6,0.8,0.6,0.6
Premier League,Arsenal FC,6,2.6,0.8,1.2,0.0,1.4,0.8
Premier League,Arsenal FC,7,2.4,1.4,1.0,0.2,1.4,1.2
Premier League,Arsenal FC,8,2.4,1.0,1.0,0.2,1.4,0.8
Premier League,Arsenal FC,9,2.4,1.0,1.0,0.2,1.4,0.8
Premier League,Arsenal FC,10,2.6,1.0,1.2,0.4,1.4,0.6
Premier League,Arsenal FC,11,2.8,1.2,1.4,0.6,1.4,0.6
Premier League,Arsenal FC,12,2.8,0.6,1.6,0.4,1.2,0.2
Premier League,Arsenal FC,13,2.2,1.2,1.4,0.6,0.8,0.6
Premier League,Arsenal FC,14,1.8,1.4,1.2,0.6,0.6,0.8
Premier League,Arsenal FC,15,2.2,1.2,1.2,0.4,1.0,0.8
Premier League,Arsenal FC,16,1.8,0.8,0.8,0.2,1.0,0.6
Premier League,Arsenal FC,17,2.0,0.8,0.6,0.2,1.4,0.6
Premier League,Arsenal FC,18,2.4,0.4,0.4,0.2,2.0,0.2
Premier League,Arsenal FC,19,3.0,0.6,0.6,0.2,2.4,0.4
Premier League,Arsenal FC,20,2.0,0.6,0.4,0.2,1.6,0.4
Premier League,Arsenal FC,21,2.2,0.6,0.8,0.2,1.4,0.4
Premier League,Arsenal FC,22,2.4,1.0,1.0,0.4,1.4,0.6
Premier League,Arsenal FC,23,1.8,1.0,1.0,0.2,0.8,0.8
Premier League,Arsenal FC,24,1.2,0.8,0.6,0.2,0.6,0.6
Premier League,Arsenal FC,25,2.0,1.2,0.8,0.6,1.2,0.6
Premier League,Arsenal FC,26,1.8,1.2,0.4,0.6,1.4,0.6
Premier League,Arsenal FC,27,1.8,1.2,0.2,0.6,1.6,0.6
Premier League,Arsenal FC,28,2.4,1.0,0.8,0.6,1.6,0.4
Premier League,Arsenal FC,29,3.0,1.0,1.2,0.6,1.8,0.4
Premier League,Arsenal FC,30,3.0,0.8,1.2,0.2,1.8,0.6
Premier League,Arsenal FC,31,3.2,1.2,1.6,0.4,1.6,0.8
Premier League,Arsenal FC,32,3.0,1.2,2.0,0.4,1.0,0.8
Premier League,Arsenal FC,33,3.0,1.8,1.6,0.8,1.4,1.0
Premier League,Arsenal FC,34,2.4,2.4,1.2,1.2,1.2,1.2
Premier League,Arsenal FC,35,2.2,2.4,1.6,1.2,0.6,1.2
Premier League,Arsenal FC,36,2.2,2.0,1.4,1.0,0.8,1.0
Premier League,Arsenal FC,37,1.8,2.2,1.0,0.8,0.8,1.4
Premier League,Arsenal FC,38,1.2,1.8,0.8,0.6,0.4,1.2
Premier League,Aston Villa FC,6,0.8,1.8,0.4,0.6,0.4,1.2
Premier League,Aston Villa FC,7,1.0,1.6,0.4,0.4,0.6,1.2
Premier League,Aston Villa FC,8,1.0,1.6,0.4,0.6,0.6,1.0
Premier League,Aston Villa FC,9,1.0,1.0,0.4,0.4,0.6,0.6
Premier League,Aston Villa FC,10,1.0,0.8,0.4,0.4,0.6,0.4
Premier League,Aston Villa FC,11,1.0,0.6,0.6,0.4,0.4,0.2
Premier League,Aston Villa FC,12,0.8,0.8,0.6,0.6,0.2,0.2
Premier League,Aston Villa FC,13,0.4,1.2,0.4,0.6,0.0,0.6
Premier League,Aston Villa FC,14,1.0,1.2,0.8,0.6,0.2,0.6
Premier League,Aston Villa FC,15,1.0,2.0,0.8,0.8,0.2,1.2
Premier League,Aston Villa FC,16,1.4,2.0,1.0,0.8,0.4,1.2
Premier League,Aston Villa FC,17,1.8,1.8,1.2,0.8,0.6,1.0
Premier League,Aston Villa FC,18,2.0,1.8,1.2,1.0,0.8,0.8
Premier League,Aston Villa FC,19,1.6,1.8,0.6,1.0,1.0,0.8
Premier League,Aston Villa FC,20,1.8,1.2,0.6,1.0,1.2,0.2
Premier League,Aston Villa FC,21,1.6,1.2,0.4,0.8,1.2,0.4
Premier League,Aston Villa FC,22,1.4,1.0,0.2,0.6,1.2,0.4
Premier League,Aston Villa FC,23,1.6,1.2,0.6,0.8,1.0,0.4
Premier League,Aston Villa FC,24,1.4,1.8,0.6,1.4,0.8,0.4
Premier League,Aston Villa FC,25,1.6,2.4,1.0,1.4,0.6,1.0
Premier League,Aston Villa FC,26,1.6,2.2,0.8,1.4,0.8,0.8
Premier League,Aston Villa FC,27,1.6,2.2,1.0,1.4,0.6,0.8
Premier League,Aston Villa FC,28,1.4,1.6,0.8,1.0,0.6,0.6
Premier League,Aston Villa FC,29,1.8,1.0,1.0,0.4,0.8,0.6
Premier League,Aston Villa FC,30,1.8,0.2,0.8,0.2,1.0,0.0
Premier League,Aston Villa FC,31,1.8,0.2,0.8,0.2,1.0,0.0
Premier League,Aston Villa FC,32,2.2,0.2,0.8,0.2,1.4,0.0
Premier League,Aston Villa FC,33,2.2,0.2,0.6,0.0,1.6,0.2
Premier League,Aston Villa FC,34,1.8,0.2,0.6,0.0,1.2,0.2
Premier League,Aston Villa FC,35,1.4,0.4,0.4,0.2,1.0,0.2
Premier League,Aston Villa FC,36,1.0,0.6,0.4,0.4,0.6,0.2
Premier League,Aston Villa FC,37,0.8,0.8,0.4,0.4,0.4,0.4
Premier League,Aston Villa FC,38,0.8,0.8,0.6,0.4,0.2,0.4
Premier League,Brentford FC,6,2.0,1.4,1.0,0.8,1.0,0.6
Premier League,Brentford FC,7,2.6,1.4,1.4,0.8,1.2,0.6
Premier League,Brentford FC,8,2.2,1.4,0.8,0.8,1.4,0.6
Premier League,Brentford FC,9,1.8,1.4,0.6,0.8,1.2,0.6
Premier League,Brentford FC,10,1.6,1.2,0.6,0.6,1.0,0.6
Premier League,Brentford FC,11,1.6,2.0,0.6,1.0,1.0,1.0
Premier League,Brentford FC,12,1.0,1.6,0.4,0.8,0.6,0.8
Premier League,Brentford FC,13,0.6,1.6,0.2,0.8,0.4,0.8
Premier League,Brentford FC,14,0.6,1.8,0.2,1.0,0.4,0.8
Premier League,Brentford FC,15,0.8,2.0,0.2,1.0,0.6,1.0
Premier League,Brentford FC,16,1.0,1.4,0.4,0.8,0.6,0.6
Premier League,Brentford FC,17,1.0,1.6,0.4,1.0,0.6,0.6
Premier League,Brentford FC,18,1.4,2.0,0.6,1.0,0.8,1.0
Premier League,Brentford FC,19,1.8,1.2,1.0,0.4,0.8,0.8
Premier League,Brentford FC,20,2.2,1.2,1.4,0.4,0.8,0.8
Premier League,Brentford FC,21,2.2,0.8,1.4,0.2,0.8,0.6
Premier League,Brentford FC,22,1.8,0.6,1.2,0.0,0.6,0.6
Premier League,Brentford FC,23,2.0,0.2,1.4,0.0,0.6,0.2
Premier League,Brentford FC,24,1.8,0.4,1.0,0.0,0.8,0.4
Premier League,Brentford FC,25,1.4,0.4,0.6,0.0,0.8,0.4
Premier League,Brentford FC,26,1.0,0.6,0.4,0.2,0.6,0.4
Premier League,Brentford FC,27,1.6,1.0,0.6,0.4,1.0,0.6
Premier League,Brentford FC,28,1.0,1.2,0.2,0.6,0.8,0.6
Premier League,Brentford FC,29,1.0,1.2,0.4,0.6,0.6,0.6
Premier League,Brentford FC,30,1.4,1.6,0.8,1.0,0.6,0.6
Premier League,Brentford FC,31,1.6,1.8,1.0,0.8,0.6,1.0
Premier League,Brentford FC,32,1.0,1.8,0.8,0.8,0.2,1.0
Premier League,Brentford FC,33,1.2,1.8,0.8,0.6,0.4,1.2
Premier League,Brentford FC,34,1.4,1.6,0.8,0.6,0.6,1.0
Premier League,Brentford FC,35,1.2,1.2,0.4,0.4,0.8,0.8
Premier League,Brentford FC,36,1.0,1.0,0.2,0.6,0.8,0.4
Premier League,Brentford FC,37,1.4,0.6,0.6,0.4,0.8,0.2
Premier League,Brentford FC,38,1.8,0.6,0.6,0.6,1.2,0.0
Premier League,Brighton & Hove Albion FC,6,1.2,0.6,0.6,0.0,0.6,0.6
Premier League,Brighton & Hove Albion FC,7,1.8,0.8,0.6,0.4,1.2,0.4
Premier League,Brighton & Hove Albion FC,8,2.2,0.8,0.8,0.4,1.4,0.4
Premier League,Brighton & Hove Albion FC,9,2.0,0.8,0.8,0.4,1.2,0.4
Premier League,Brighton & Hove Albion FC,10,2.4,1.4,1.2,0.6,1.2,0.8
Premier League,Brighton & Hove Albion FC,11,2.2,1.2,1.2,0.8,1.0,0.4
Premier League,Brighton & Hove Albion FC,12,1.2,1.2,0.8,0.6,0.4,0.6
Premier League,Brighton & Hove Albion FC,13,0.8,1.2,0.6,0.6,0.2,0.6
Premier League,Brighton & Hove Albion FC,14,0.8,1.8,0.4,1.0,0.4,0.8
Premier League,Brighton & Hove Albion FC,15,1.0,1.4,0.6,0.8,0.4,0.6
Premier League,Brighton & Hove Albion FC,16,1.6,1.6,1.0,1.0,0.6,0.6
Premier League,Brighton & Hove Albion FC,17,1.8,1.6,1.2,1.0,0.6,0.6
Premier League,Brighton & Hove Albion FC,18,2.4,1.8,1.6,1.0,0.8,0.8
Premier League,Brighton & Hove Albion FC,19,2.6,2.0,1.6,1.0,1.0,1.0
Premier League,Brighton & Hove Albion FC,20,2.6,2.0,1.2,1.0,1.4,1.0
Premier League,Brighton & Hove Albion FC,21,2.6,1.6,0.8,0.6,1.8,1.0
Premier League,Brighton & Hove Albion FC,22,2.8,1.6,0.8,0.6,2.0,1.0
Premier League,Brighton & Hove Albion FC,23,2.4,1.4,0.4,0.6,2.0,0.8
Premier League,Brighton & Hove Albion FC,24,2.2,0.8,0.4,0.2,1.8,0.6
Premier League,Brighton & Hove Albion FC,25,1.4,0.8,0.2,0.2,1.2,0.6
Premier League,Brighton & Hove Albion FC,26,1.0,1.6,0.2,0.6,0.8,1.0
Premier League,Brighton & Hove Albion FC,27,1.4,1.2,0.2,0.4,1.2,0.8
Premier League,Brighton & Hove Albion FC,28,1.6,1.6,0.4,0.6,1.2,1.0
Premier League,Brighton & Hove Albion FC,29,1.6,1.4,0.4,0.6,1.2,0.8
Premier League,Brighton & Hove Albion FC,30,2.2,1.8,0.8,1.0,1.4,0.8
Premier League,Brighton & Hove Albion FC,31,2.2,1.4,1.0,0.8,1.2,0.6
Premier League,Brighton & Hove Albion FC,32,1.8,1.6,1.0,1.0,0.8,0.6
Premier League,Brighton & Hove Albion FC,33,1.6,1.4,1.0,1.0,0.6,0.4
Premier League,Brighton & Hove Albion FC,34,1.6,2.0,1.2,1.2,0.4,0.8
Premier League,Brighton & Hove Albion FC,35,2.2,1.4,1.6,0.8,0.6,0.6
Premier League,Brighton & Hove Albion FC,36,2.2,2.0,1.4,1.2,0.8,0.8
Premier League,Brighton & Hove Albion FC,37,2.4,1.8,1.2,1.0,1.2,0.8
Premier League,Brighton & Hove Albion FC,38,2.8,1.8,1.4,0.8,1.4,1.0
Premier League,Chelsea FC,6,1.2,1.6,0.6,0.8,0.6,0.8
Premier League,Chelsea FC,7,1.4,1.8,0.4,0.8,1.0,1.0
Premier League,Chelsea FC,8,1.2,1.8,0.2,1.0,1.0,0.8
Premier League,Chelsea FC,9,1.2,1.2,0.2,0.6,1.0,0.6
Premier League,Chelsea FC,10,1.2,1.2,0.4,0.8,0.8,0.4
Premier League,Chelsea FC,11,1.6,0.8,0.4,0.4,1.2,0.4
Premier League,Chelsea FC,12,1.6,0.6,0.6,0.4,1.0,0.2
Premier League,Chelsea FC,13,1.4,0.2,0.6,0.2,0.8,0.0
Premier League,Chelsea FC,14,1.6,0.4,0.6,0.2,1.0,0.2
Premier League,Chelsea FC,15,1.4,1.0,0.4,0.6,1.0,0.4
Premier League,Chelsea FC,16,0.8,1.2,0.2,0.6,0.6,0.6
Premier League,Chelsea FC,17,0.4,1.4,0.0,0.6,0.4,0.8
Premier League,Chelsea FC,18,0.8,1.4,0.4,0.6,0.4,0.8
Premier League,Chelsea FC,19,0.8,1.4,0.6,0.6,0.2,0.8
Premier League,Chelsea FC,20,0.6,0.8,0.6,0.0,0.0,0.8
Premier League,Chelsea FC,21,0.8,0.6,0.6,0.0,0.2,0.6
Premier League,Chelsea FC,22,0.8,0.4,0.6,0.0,0.2,0.4
Premier League,Chelsea FC,23,0.4,0.4,0.2,0.0,0.2,0.4
Premier League,Chelsea FC,24,0.4,0.4,0.2,0.2,0.2,0.2
Premier League,Chelsea FC,25,0.4,0.4,0.2,0.4,0.2,0.0
Premier League,Chelsea FC,26,0.2,0.8,0.2,0.4,0.0,0.4
Premier League,Chelsea FC,27,0.4,0.8,0.2,0.4,0.2,0.4
Premier League,Chelsea FC,28,1.0,1.0,0.6,0.6,0.4,0.4
Premier League,Chelsea FC,29,1.2,1.2,0.4,0.4,0.8,0.8
Premier League,Chelsea FC,30,1.2,1.4,0.4,0.4,0.8,1.0
Premier League,Chelsea FC,31,1.2,1.2,0.4,0.6,0.8,0.6
Premier League,Chelsea FC,32,1.2,1.6,0.6,0.8,0.6,0.8
Premier League,Chelsea FC,33,0.8,2.2,0.2,1.0,0.6,1.2
Premier League,Chelsea FC,34,0.4,2.2,0.2,1.2,0.2,1.0
Premier League,Chelsea FC,35,0.6,2.4,0.2,1.6,0.4,0.8
Premier League,Chelsea FC,36,1.2,2.4,0.4,1.6,0.8,0.8
Premier League,Chelsea FC,37,1.4,2.4,0.2,1.6,1.2,0.8
Premier League,Chelsea FC,38,1.2,1.8,0.2,1.4,1.0,0.4
Premier League,Crystal Palace FC,6,1.4,1.8,0.8,0.4,0.6,1.4
Premier League,Crystal Palace FC,7,1.4,1.4,0.8,0.2,0.6,1.2
Premier League,Crystal Palace FC,8,1.4,1.4,0.6,0.4,0.8,1.0
Premier League,Crystal Palace FC,9,0.8,1.4,0.4,0.4,0.4,1.0
Premier League,Crystal Palace FC,10,0.6,1.0,0.2,0.6,0.4,0.4
Premier League,Crystal Palace FC,11,0.8,1.0,0.4,0.8,0.4,0.2
Premier League,Crystal Palace FC,12,0.8,1.0,0.4,0.8,0.4,0.2
Premier League,Crystal Palace FC,13,1.0,1.0,0.4,0.8,0.6,0.2
Premier League,Crystal Palace FC,14,1.0,1.4,0.4,0.8,0.6,0.6
Premier League,Crystal Palace FC,15,1.0,1.0,0.4,0.6,0.6,0.4
Premier League,Crystal Palace FC,16,1.0,1.0,0.4,0.6,0.6,0.4
Premier League,Crystal Palace FC,17,1.0,1.2,0.4,0.6,0.6,0.6
Premier League,Crystal Palace FC,18,0.6,1.6,0.4,0.6,0.2,1.0
Premier League,Crystal Palace FC,19,1.0,1.0,0.8,0.4,0.2,0.6
Premier League,Crystal Palace FC,20,0.8,1.8,0.6,0.4,0.2,1.4
Premier League,Crystal Palace FC,21,0.4,1.8,0.4,0.2,0.0,1.6
Premier League,Crystal Palace FC,22,0.4,1.6,0.4,0.2,0.0,1.4
Premier League,Crystal Palace FC,23,0.6,1.4,0.4,0.2,0.2,1.2
Premier League,Crystal Palace FC,24,0.4,1.6,0.0,0.2,0.4,1.4
Premier League,Crystal Palace FC,25,0.6,1.0,0.0,0.2,0.6,0.8
Premier League,Crystal Palace FC,26,0.6,0.8,0.0,0.2,0.6,0.6
Premier League,Crystal Palace FC,27,0.6,1.0,0.0,0.4,0.6,0.6
Premier League,Crystal Palace FC,28,0.4,0.8,0.0,0.2,0.4,0.6
Premier League,Crystal Palace FC,29,0.4,1.4,0.0,0.6,0.4,0.8
Premier League,Crystal Palace FC,30,0.6,1.4,0.0,0.6,0.6,0.8
Premier League,Crystal Palace FC,31,1.6,1.6,0.2,0.8,1.4,0.8
Premier League,Crystal Palace FC,32,2.0,1.4,0.2,0.6,1.8,0.8
Premier League,Crystal Palace FC,33,2.0,1.2,0.2,0.6,1.8,0.6
Premier League,Crystal Palace FC,34,1.8,0.8,0.2,0.4,1.6,0.4
Premier League,Crystal Palace FC,35,2.2,1.2,0.8,0.8,1.4,0.4
Premier League,Crystal Palace FC,36,1.2,1.2,0.6,0.8,0.6,0.4
Premier League,Crystal Palace FC,37,1.2,1.2,0.8,0.8,0.4,0.4
Premier League,Crystal Palace FC,38,1.6,1.6,1.0,1.0,0.6,0.6
Premier League,Everton FC,6,0.8,1.2,0.4,0.4,0.4,0.8
Premier League,Everton FC,7,0.8,1.0,0.4,0.2,0.4,0.8
Premier League,Everton FC,8,0.6,1.4,0.4,0.4,0.2,1.0
Premier League,Everton FC,9,0.6,1.2,0.4,0.4,0.2,0.8
Premier League,Everton FC,10,0.8,1.2,0.2,0.4,0.6,0.8
Premier League,Everton FC,11,0.8,1.4,0.2,0.8,0.6,0.6
Premier League,Everton FC,12,0.8,1.8,0.2,0.8,0.6,1.0
Premier League,Everton FC,13,0.8,1.2,0.2,0.6,0.6,0.6
Premier League,Everton FC,14,1.2,1.2,0.4,0.6,0.8,0.6
Premier League,Everton FC,15,0.8,1.0,0.4,0.6,0.4,0.4
Premier League,Everton FC,16,0.6,1.0,0.2,0.4,0.4,0.6
Premier League,Everton FC,17,0.6,1.2,0.2,0.8,0.4,0.4
Premier League,Everton FC,18,0.8,1.4,0.4,0.8,0.4,0.6
Premier League,Everton FC,19,0.4,1.6,0.2,1.0,0.2,0.6
Premier League,Everton FC,20,0.6,2.4,0.2,1.2,0.4,1.2
Premier League,Everton FC,21,0.8,2.4,0.4,1.0,0.4,1.4
Premier League,Everton FC,22,0.8,2.2,0.4,1.0,0.4,1.2
Premier League,Everton FC,23,0.8,1.8,0.2,0.8,0.6,1.0
Premier League,Everton FC,24,0.6,2.0,0.2,0.8,0.4,1.2
Premier League,Everton FC,25,0.6,1.2,0.2,0.6,0.4,0.6
Premier League,Everton FC,26,0.4,1.2,0.0,0.6,0.4,0.6
Premier League,Everton FC,27,0.8,1.2,0.4,0.4,0.4,0.8
Premier League,Everton FC,28,0.8,1.2,0.6,0.4,0.2,0.8
Premier League,Everton FC,29,1.2,1.2,0.6,0.2,0.6,1.0
Premier League,Everton FC,30,1.2,1.4,0.6,0.2,0.6,1.2
Premier League,Everton FC,31,1.2,1.4,0.6,0.4,0.6,1.0
Premier League,Everton FC,32,1.0,1.6,0.4,0.4,0.6,1.2
Premier League,Everton FC,33,0.8,1.6,0.2,0.4,0.6,1.2
Premier League,Everton FC,34,0.6,2.0,0.2,0.6,0.4,1.4
Premier League,Everton FC,35,0.8,2.2,0.4,1.0,0.4,1.2
Premier League,Everton FC,36,1.8,2.0,1.0,0.8,0.8,1.2
Premier League,Everton FC,37,1.6,2.0,0.8,1.0,0.8,1.0
Premier League,Everton FC,38,1.8,2.2,0.8,1.2,1.0,1.0
Premier League,Fulham FC,6,1.6,1.4,0.6,0.2,1.0,1.2
Premier League,Fulham FC,7,1.4,1.4,0.4,0.4,1.0,1.0
Premier League,Fulham FC,8,1.8,1.6,0.6,0.4,1.2,1.2
Premier League,Fulham FC,9,1.8,1.6,0.2,0.4,1.6,1.2
Premier League,Fulham FC,10,1.8,2.0,0.2,1.0,1.6,1.0
Premier League,Fulham FC,11,1.6,2.4,0.4,1.2,1.2,1.2
Premier League,Fulham FC,12,1.8,2.4,0.6,1.4,1.2,1.0
Premier League,Fulham FC,13,2.0,2.2,0.6,1.4,1.4,0.8
Premier League,Fulham FC,14,2.0,2.2,0.8,1.4,1.2,0.8
Premier League,Fulham FC,15,1.8,1.4,0.8,0.8,1.0,0.6
Premier League,Fulham FC,16,1.8,1.2,0.8,0.8,1.0,0.4
